path,text,duration,source_id
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS32.6.wav,x,1.12,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS38.5.wav,b,0.89,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS43.7.wav,y,0.67,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS48.6.wav,o,0.54,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS54.6.wav,h,0.89,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS60.0.wav,t,0.67,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS65.1.wav,l,1.00,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS70.8.wav,j,0.99,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS75.9.wav,a,0.76,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS81.5.wav,s,0.92,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS87.0.wav,z,0.89,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS95.2.wav,w,1.28,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS100.0.wav,k,0.86,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS105.5.wav,n,0.93,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS111.6.wav,l,0.86,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS121.5.wav,p,0.73,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS127.4.wav,f,1.12,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS132.8.wav,g,0.92,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS136.9.wav,e,0.67,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS142.1.wav,d,0.89,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS146.3.wav,seven,1.05,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS152.9.wav,zero,0.99,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS158.1.wav,four,0.80,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS163.4.wav,ten,0.70,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS168.7.wav,five,1.22,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS174.7.wav,eight,0.89,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS179.5.wav,one,0.99,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS185.4.wav,six,1.32,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS191.0.wav,three,1.02,letters_T1027277__T1027277
..\processed_data\train\letters_T1027277__T1027277\letters_T1027277__T1027277_SS196.2.wav,nine,1.28,letters_T1027277__T1027277
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS0.0.wav,b,0.98,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS6.3.wav,m,0.98,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS8.6.wav,m,0.78,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS13.0.wav,u,1.40,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS19.3.wav,c,0.82,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS23.0.wav,r,0.69,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS28.0.wav,q,1.00,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS32.5.wav,x,0.96,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS37.1.wav,v,1.00,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS41.6.wav,y,0.89,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS49.4.wav,o,0.82,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS52.8.wav,h,0.84,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS57.0.wav,t,0.84,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS60.9.wav,l,0.91,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS66.9.wav,j,1.16,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS70.5.wav,a,0.93,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS76.3.wav,s,1.40,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS79.1.wav,z,0.93,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS86.6.wav,w,1.38,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS89.9.wav,k,1.02,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS96.4.wav,n,0.91,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS100.4.wav,i,1.09,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS105.1.wav,p,0.89,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS108.2.wav,f,0.78,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS116.4.wav,g,1.07,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS120.6.wav,e,0.75,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS125.4.wav,d,0.89,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS132.1.wav,seven,1.13,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS134.8.wav,zero,1.16,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS140.1.wav,four,1.44,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS143.6.wav,ten,1.53,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS150.7.wav,five,0.98,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS153.0.wav,eight,1.27,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS158.5.wav,one,0.96,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS162.0.wav,six,1.16,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS167.5.wav,three,1.31,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS170.7.wav,nine,1.22,letters_T1027284__T1027284
..\processed_data\train\letters_T1027284__T1027284\letters_T1027284__T1027284_SS176.4.wav,two,1.13,letters_T1027284__T1027284
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS0.0.wav,b,0.44,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS15.0.wav,m,0.47,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS34.2.wav,c,0.35,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS38.2.wav,r,0.38,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS44.3.wav,q,0.29,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS48.4.wav,x,1.37,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS53.0.wav,v,0.35,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS57.8.wav,y,0.87,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS63.9.wav,o,0.74,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS68.0.wav,h,0.83,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS71.1.wav,t,0.39,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS76.1.wav,l,0.77,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS80.9.wav,j,0.68,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS84.2.wav,a,0.76,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS88.5.wav,s,0.91,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS96.6.wav,z,0.52,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS102.4.wav,w,0.62,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS107.2.wav,k,0.81,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS113.1.wav,n,0.52,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS120.1.wav,l,0.97,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS123.1.wav,i,0.60,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS129.9.wav,p,0.54,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS134.4.wav,f,1.07,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS139.2.wav,g,0.74,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS144.3.wav,e,0.70,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS148.1.wav,d,0.58,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS155.6.wav,seven,1.07,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS161.6.wav,zero,1.16,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS165.9.wav,four,0.93,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS170.6.wav,ten,1.20,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS175.4.wav,five,1.45,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS180.3.wav,eight,1.41,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS183.8.wav,one,0.66,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS188.3.wav,six,1.70,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS192.0.wav,three,0.44,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS195.9.wav,nine,0.95,letters_T1027290__T1027290
..\processed_data\train\letters_T1027290__T1027290\letters_T1027290__T1027290_SS201.4.wav,two,0.41,letters_T1027290__T1027290
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS0.0.wav,b,0.64,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS7.4.wav,m,0.70,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS14.1.wav,u,0.80,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS20.7.wav,c,0.72,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS25.1.wav,r,0.79,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS38.0.wav,q,0.68,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS47.7.wav,x,0.88,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS52.7.wav,v,0.86,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS66.0.wav,v,0.55,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS73.7.wav,y,0.52,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS79.0.wav,o,0.53,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS84.3.wav,h,0.90,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS88.9.wav,t,0.52,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS94.1.wav,l,0.69,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS99.8.wav,j,0.88,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS104.2.wav,a,0.61,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS108.2.wav,s,0.93,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS113.6.wav,z,0.76,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS119.0.wav,w,0.76,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS122.9.wav,k,0.64,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS128.7.wav,n,0.80,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS134.5.wav,i,0.76,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS138.7.wav,p,0.68,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS143.2.wav,f,0.79,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS147.4.wav,g,0.90,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS152.9.wav,e,0.81,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS156.6.wav,d,0.79,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS166.6.wav,seven,0.83,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS172.4.wav,o,0.73,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS182.2.wav,zero,1.50,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS184.9.wav,four,0.77,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS190.1.wav,ten,0.85,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS194.3.wav,five,0.79,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS199.7.wav,eight,0.84,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS204.0.wav,one,0.99,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS213.8.wav,three,0.80,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS217.9.wav,nine,1.03,letters_T1027295__T1027295
..\processed_data\train\letters_T1027295__T1027295\letters_T1027295__T1027295_SS223.9.wav,two,0.84,letters_T1027295__T1027295
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS2.8.wav,the g,4.12,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS10.9.wav,g,1.29,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS16.9.wav,b,0.89,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS36.9.wav,i,0.91,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS53.2.wav,dog,1.02,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS61.9.wav,dog,1.29,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS68.2.wav,d,2.04,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS85.9.wav,lion,1.54,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS92.4.wav,l. f,7.75,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS104.1.wav,i,3.66,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS119.5.wav,a. h,10.77,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS132.4.wav,okay,2.20,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS142.7.wav,crocodile,2.32,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS156.7.wav,the c,2.62,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS178.9.wav,j,1.05,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS185.2.wav,a,3.21,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS191.5.wav,e. n. a,7.75,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS211.9.wav,h,2.12,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS222.8.wav,m,2.07,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS242.9.wav,red,1.28,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS247.3.wav,r. o,6.22,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS267.8.wav,e. is that a eagle,3.41,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS272.4.wav,v,1.10,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS287.9.wav,it's a v,4.51,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS297.9.wav,q,0.76,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS308.1.wav,n,1.05,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS313.5.wav,s,2.22,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS320.1.wav,s,3.10,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS324.8.wav,z,0.94,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS336.1.wav,o u,4.79,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS356.6.wav,p,1.72,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS379.9.wav,s,0.80,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS386.1.wav,turtle,1.63,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS399.9.wav,t,0.86,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS417.0.wav,that's a yarn,2.32,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS424.9.wav,y. so why is it y or is it z or y,5.46,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS434.6.wav,x,1.28,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS457.7.wav,seven,0.77,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS470.9.wav,that's a four. five and five is ten. so a ten,11.56,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS485.0.wav,five,2.60,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS499.1.wav,eight,2.20,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS504.5.wav,two. four,3.82,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS508.9.wav,five,1.28,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS513.1.wav,one,1.04,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS516.8.wav,that one is three six,7.71,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS529.4.wav,three. it's a three,5.73,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS541.0.wav,nine,3.31,letters_T2027201__T2027201
..\processed_data\train\letters_T2027201__T2027201\letters_T2027201__T2027201_SS548.9.wav,two,1.08,letters_T2027201__T2027201
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS0.0.wav,b,0.96,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS1.8.wav,m,0.70,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS4.9.wav,u,0.88,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS7.0.wav,c,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS8.6.wav,r,1.14,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS10.8.wav,q,1.19,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS12.9.wav,x,0.88,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS14.1.wav,v,1.06,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS15.6.wav,y,1.03,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS17.3.wav,o,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS21.2.wav,h,1.34,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS23.4.wav,t,1.19,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS25.4.wav,l,0.93,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS27.3.wav,j,1.06,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS29.9.wav,a,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS31.8.wav,c,1.44,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS34.2.wav,s,0.78,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS36.7.wav,c,1.01,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS38.6.wav,z,0.88,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS39.6.wav,m,0.71,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS40.8.wav,w,1.03,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS43.0.wav,k,1.41,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS45.6.wav,n,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS47.8.wav,e,0.98,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS49.7.wav,i,1.01,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS52.3.wav,um p,1.97,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS55.6.wav,f,1.06,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS57.0.wav,g,1.29,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS59.2.wav,e,0.93,letters_T2027209__T2027209
